Merk,Model,Tahun Produksi,Jarak Tempuh,Warna,Engine CC,Transmission,Seat Capacity,Harga,Fuel Type,Umur Mobil
Hyundai,Palisade,2021.0,32500.0,Blue,2199.0,Automatic,7.0,657000000.0,Diesel,4.0
Suzuki,Ertiga,2018.0,97500.0,Silver,1373.0,Automatic,7.0,139000000.0,Petrol,7.0
Bmw,218I,2022.0,17500.0,White,1499.0,Automatic,5.0,469000000.0,Petrol,3.0
Toyota,Rush,2022.0,47500.0,White,1496.0,Automatic,7.0,225000000.0,Petrol,3.0
Mercedes,Benz,2019.0,17500.0,Red,1332.0,Automatic,5.0,574000000.0,Petrol,6.0
Mini,Cabrio,2017.0,32500.0,Orange,1499.0,Automatic,4.0,615000000.0,Petrol,8.0
Daihatsu,Rocky,2024.0,12500.0,Black,1198.0,Manual,5.0,159000000.0,Petrol,1.0
Suzuki,Jimny,2022.0,17500.0,Yellow,1462.0,Automatic,4.0,404000000.0,Petrol,3.0
Toyota,Fortuner,2020.0,127500.0,Black,2393.0,Automatic,7.0,395000000.0,Diesel,5.0
Daihatsu,Rocky,2021.0,46058.0,Red,998.0,Automatic,5.0,177000000.0,Petrol,4.0
Honda,Wr,2023.0,15854.0,Black,1498.0,Automatic,5.0,232000000.0,Petrol,2.0
Toyota,Alphard,2024.0,7500.0,Black,2500.0,Automatic,7.0,1475000000.0,Hybrid,1.0
Porsche,Boxster,2015.0,7500.0,White,2706.0,Automatic,2.0,1450000000.0,Petrol,10.0
Toyota,Avanza,2015.0,72500.0,Black,1298.0,Automatic,7.0,114000000.0,Petrol,10.0
Toyota,Alphard,2011.0,87500.0,Grey,2362.0,Automatic,7.0,180000000.0,Petrol,14.0
Mercedes,Benz,2018.0,42500.0,Black,1991.0,Automatic,5.0,425000000.0,Petrol,7.0
Toyota,Fortuner,2017.0,82500.0,White,2393.0,Automatic,7.0,325000000.0,Diesel,8.0
Hyundai,Santa,2022.0,67500.0,White,2151.0,Automatic,7.0,410000000.0,Diesel,3.0
Toyota,Alphard,2014.0,67500.0,Black,2362.0,Automatic,7.0,235000000.0,Petrol,11.0
Toyota,Raize,2024.0,2500.0,Black,998.0,Automatic,5.0,215000000.0,Petrol,1.0
Mini,Cooper,2020.0,27500.0,Orange,1499.0,Automatic,4.0,585000000.0,Petrol,5.0
Mini,Clubman,2021.0,32500.0,Maroon,1998.0,Automatic,5.0,865000000.0,Petrol,4.0
Honda,Cr,2018.0,72500.0,Silver,1498.0,Automatic,5.0,279000000.0,Petrol,7.0
Honda,Hr,2017.0,77500.0,Grey,1497.0,Automatic,5.0,165000000.0,Petrol,8.0
Toyota,Voxy,2021.0,62500.0,Black,1986.0,Automatic,7.0,295000000.0,Petrol,4.0
Toyota,Raize,2023.0,17500.0,Red,998.0,Automatic,5.0,190000000.0,Petrol,2.0
Toyota,Kijang,2017.0,67500.0,Black,1998.0,Automatic,8.0,210000000.0,Petrol,8.0
Mini,Countryman,2019.0,32500.0,Red,1998.0,Automatic,5.0,675000000.0,Petrol,6.0
Toyota,Avanza,2020.0,87500.0,Black,1329.0,Automatic,7.0,155000000.0,Petrol,5.0
Mercedes,Benz,2007.0,122500.0,Black,2496.0,Automatic,5.0,100000000.0,Petrol,18.0
Mini,Clubman,2021.0,42500.0,Maroon,1500.0,Automatic,5.0,655000000.0,Petrol,4.0
Suzuki,Baleno,2018.0,57500.0,Blue,1373.0,Automatic,5.0,125000000.0,Petrol,7.0
Mazda,Cx,2023.0,12500.0,Black,2488.0,Automatic,5.0,400000000.0,Petrol,2.0
Toyota,Kijang,2010.0,177500.0,Grey,1998.0,Automatic,7.0,110000000.0,Petrol,15.0
Toyota,Kijang,2023.0,17500.0,White,1998.0,Automatic,7.0,410000000.0,Hybrid,2.0
Mazda,2,2016.0,77500.0,White,1496.0,Automatic,5.0,135000000.0,Petrol,9.0
Daihatsu,Terios,2014.0,127500.0,Silver,1495.0,Manual,7.0,116500000.0,Petrol,11.0
Honda,Br,2020.0,82500.0,Grey,1497.0,Automatic,7.0,175000000.0,Petrol,5.0
Daihatsu,Xenia,2020.0,72500.0,White,1329.0,Manual,7.0,138000000.0,Petrol,5.0
Mitsubishi,Pajero,2015.0,157500.0,Red,2477.0,Automatic,7.0,249000000.0,Diesel,10.0
Honda,Cr,2018.0,42500.0,White,1498.0,Automatic,5.0,327000000.0,Petrol,7.0
Daihatsu,Rocky,2022.0,27500.0,Red,998.0,Automatic,5.0,172500000.0,Petrol,3.0
Toyota,Calya,2019.0,77500.0,Black,1197.0,Manual,7.0,108000000.0,Petrol,6.0
Hyundai,Palisade,2023.0,27500.0,White,2199.0,Automatic,7.0,750000000.0,Diesel,2.0
Toyota,Land,1982.0,197500.0,Blue,4230.0,Manual,5.0,275000000.0,Petrol,43.0
Bmw,318I,1991.0,197500.0,Green,1766.0,Manual,5.0,125000000.0,Petrol,34.0
Toyota,Avanza,2013.0,102500.0,White,1495.0,Manual,7.0,95000000.0,Petrol,12.0
Mitsubishi,Pajero,2023.0,57500.0,White,2477.0,Automatic,7.0,442000000.0,Diesel,2.0
Maserati,Quattroporte,2013.0,12500.0,Black,3799.0,Automatic,5.0,895000000.0,Petrol,12.0
Jeep,Willys,1958.0,197500.0,Green,2199.0,Manual,4.0,165000000.0,Petrol,67.0
Lexus,Rx,2012.0,97500.0,Black,2672.0,Automatic,5.0,189000000.0,Petrol,13.0
Toyota,Land,1985.0,197500.0,Blue,3000.0,Manual,5.0,460000000.0,Diesel,40.0
Bmw,X1,2019.0,37500.0,White,1499.0,Automatic,5.0,349000000.0,Petrol,6.0
Toyota,Alphard,2020.0,97500.0,Black,2494.0,Automatic,7.0,599000000.0,Petrol,5.0
Lexus,Lx,2013.0,47500.0,Black,5663.0,Automatic,8.0,915000000.0,Petrol,12.0
Mercedes,Benz,2016.0,27500.0,White,2996.0,Automatic,5.0,375000000.0,Petrol,9.0
Honda,Cr,2022.0,42500.0,Black,1498.0,Automatic,5.0,415000000.0,Petrol,3.0
Bmw,X1,2019.0,22500.0,Black,1499.0,Automatic,5.0,345000000.0,Petrol,6.0
Mercedes,Benz,2019.0,12500.0,Black,3982.0,Automatic,5.0,5300000000.0,Petrol,6.0
Toyota,Agya,2020.0,22500.0,Grey,1197.0,Automatic,5.0,122000000.0,Petrol,5.0
Honda,Jazz,2016.0,57500.0,Blue,1497.0,Automatic,5.0,175000000.0,Petrol,9.0
Mercedes,Benz,2018.0,37500.0,White,1595.0,Automatic,5.0,345000000.0,Petrol,7.0
Volkswagen,Tiguan,2021.0,22500.0,Black,1395.0,Automatic,5.0,310000000.0,Petrol,4.0
Porsche,Cayenne,2013.0,47500.0,White,3598.0,Automatic,5.0,538000000.0,Petrol,12.0
Toyota,Kijang,2022.0,47500.0,Black,2393.0,Automatic,7.0,433000000.0,Diesel,3.0
Suzuki,Baleno,2020.0,72500.0,White,1373.0,Automatic,5.0,150000000.0,Petrol,5.0
Toyota,Agya,2020.0,27500.0,Yellow,1197.0,Automatic,5.0,115000000.0,Petrol,5.0
Honda,Mobilio,2018.0,67500.0,Black,1496.0,Automatic,7.0,149000000.0,Petrol,7.0
Land,Rover,2017.0,17500.0,Black,1998.0,Automatic,5.0,1175000000.0,Petrol,8.0
Land,Rover,2016.0,52500.0,Black,2995.0,Automatic,5.0,1700000000.0,Diesel,9.0
Toyota,Alphard,2020.0,57500.0,Black,2494.0,Automatic,7.0,758000000.0,Petrol,5.0
Mercedes,Benz,2013.0,87500.0,White,3498.0,Automatic,4.0,485000000.0,Petrol,12.0
Daihatsu,Terios,2017.0,87500.0,White,1496.0,Manual,7.0,147000000.0,Petrol,8.0
Chery,Omoda,2023.0,27500.0,White,1498.0,Automatic,5.0,249000000.0,Petrol,2.0
Toyota,Kijang,2024.0,12500.0,Grey,1987.0,Automatic,8.0,398000000.0,Petrol,1.0
Bmw,X1,2019.0,17500.0,Black,1499.0,Automatic,5.0,388000000.0,Petrol,6.0
Hyundai,H,2015.0,122500.0,Black,2359.0,Automatic,8.0,265000000.0,Petrol,10.0
Honda,Brio,2023.0,22500.0,White,1199.0,Automatic,5.0,189000000.0,Petrol,2.0
Mercedes,Benz,2013.0,77500.0,White,3498.0,Automatic,5.0,269000000.0,Petrol,12.0
Lexus,Rx,2014.0,102500.0,Black,2672.0,Automatic,5.0,295000000.0,Petrol,11.0
Chery,Omoda,2023.0,32500.0,Blue,1498.0,Automatic,5.0,269000000.0,Petrol,2.0
Suzuki,Katana,1994.0,97500.0,Blue,970.0,Manual,5.0,70000000.0,Petrol,31.0
Mitsubishi,Pajero,2021.0,57500.0,Black,2442.0,Automatic,7.0,450000000.0,Diesel,4.0
Toyota,Rush,2019.0,27500.0,Red,1495.0,Automatic,7.0,205000000.0,Petrol,6.0
Toyota,Rush,2014.0,117500.0,White,1495.0,Automatic,5.0,130000000.0,Petrol,11.0
Honda,Accord,2016.0,57500.0,Black,2356.0,Automatic,5.0,255000000.0,Petrol,9.0
Honda,Cr,2003.0,117500.0,Brown,1997.0,Automatic,5.0,75000000.0,Petrol,22.0
Toyota,Avanza,2024.0,12500.0,Black,1329.0,Automatic,7.0,190000000.0,Petrol,1.0
Toyota,Kijang,2018.0,72500.0,Grey,1998.0,Automatic,8.0,220000000.0,Petrol,7.0
Honda,Br,2017.0,102500.0,Green,1497.0,Automatic,7.0,153000000.0,Petrol,8.0
Toyota,Land,2013.0,112500.0,Black,2693.0,Automatic,7.0,498000000.0,Petrol,12.0
Toyota,Fortuner,2022.0,52500.0,White,2755.0,Automatic,7.0,498000000.0,Diesel,3.0
Toyota,Vellfire,2017.0,122500.0,White,2494.0,Automatic,7.0,595000000.0,Petrol,8.0
Honda,Cr,2018.0,137500.0,White,1498.0,Automatic,5.0,265000000.0,Petrol,7.0
Toyota,Vios,2018.0,77500.0,Silver,1496.0,Automatic,5.0,179000000.0,Petrol,7.0
Toyota,Fortuner,2013.0,157500.0,White,2494.0,Automatic,7.0,260000000.0,Diesel,12.0
Toyota,Yaris,2019.0,47500.0,Black,1496.0,Automatic,5.0,170000000.0,Petrol,6.0
Mitsubishi,Xpander,2022.0,32500.0,White,1499.0,Automatic,7.0,239000000.0,Petrol,3.0
Jeep,Wrangler,2011.0,82500.0,Black,3777.0,Automatic,5.0,675000000.0,Petrol,14.0
Honda,Accord,2016.0,52500.0,Black,2356.0,Automatic,5.0,255000000.0,Petrol,9.0
Suzuki,Katana,2004.0,47500.0,Blue,1000.0,Manual,5.0,128000000.0,Petrol,21.0
Audi,A6,2011.0,47500.0,Grey,1984.0,Automatic,5.0,195000000.0,Petrol,14.0
Hyundai,Creta,2022.0,37500.0,Black,1497.0,Automatic,5.0,288000000.0,Petrol,3.0
Mercedes,Benz,2016.0,92500.0,Black,2996.0,Automatic,5.0,440000000.0,Petrol,9.0
Mazda,Cx,2010.0,87500.0,White,2488.0,Automatic,5.0,130000000.0,Petrol,15.0
Bmw,X5,2008.0,62500.0,Grey,2996.0,Automatic,5.0,325000000.0,Petrol,17.0
Mercedes,Benz,1996.0,97500.0,Blue,3199.0,Automatic,4.0,275000000.0,Petrol,29.0
Mini,Cooper,2013.0,22500.0,Red,1600.0,Automatic,4.0,385000000.0,Petrol,12.0
Land,Rover,2018.0,52500.0,Black,1999.0,Automatic,7.0,880000000.0,Petrol,7.0
Toyota,Alphard,2019.0,52500.0,Black,2494.0,Automatic,7.0,689000000.0,Petrol,6.0
Jaguar,S,2002.0,37500.0,Green,2967.0,Automatic,5.0,175000000.0,Petrol,23.0
Mitsubishi,Pajero,2021.0,77500.0,White,2442.0,Automatic,7.0,465000000.0,Diesel,4.0
Mercedes,Benz,2013.0,117500.0,White,2143.0,Automatic,5.0,339000000.0,Diesel,12.0
Toyota,Alphard,2019.0,57500.0,White,2494.0,Automatic,7.0,689000000.0,Petrol,6.0
Suzuki,Katana,2004.0,42500.0,Blue,1000.0,Manual,5.0,128000000.0,Petrol,21.0
Mitsubishi,Pajero,2001.0,152500.0,Green,3200.0,Automatic,7.0,335000000.0,Diesel,24.0
Dfsk,Glory,2019.0,37500.0,Black,1498.0,Automatic,7.0,107000000.0,Petrol,6.0
Toyota,Alphard,2019.0,57500.0,Black,2494.0,Automatic,7.0,689000000.0,Petrol,6.0
Bmw,X1,2019.0,12500.0,Black,1499.0,Automatic,5.0,388000000.0,Petrol,6.0
Lexus,Rx,2014.0,97500.0,Black,2672.0,Automatic,5.0,295000000.0,Petrol,11.0
Bmw,X5,2008.0,62500.0,Grey,2996.0,Automatic,5.0,245000000.0,Petrol,17.0
Hyundai,Stargazer,2022.0,17500.0,Grey,1497.0,Automatic,7.0,218000000.0,Petrol,3.0
Chevrolet,Trax,2016.0,112500.0,White,1399.0,Automatic,5.0,139000000.0,Petrol,9.0
Ford,Fiesta,2013.0,62500.0,Red,1498.0,Automatic,5.0,99000000.0,Petrol,12.0
Hyundai,H,2015.0,117500.0,Black,2497.0,Automatic,8.0,265000000.0,Diesel,10.0
Mitsubishi,Pajero,2013.0,92500.0,Black,2477.0,Automatic,7.0,255000000.0,Diesel,12.0
Bmw,520D,2013.0,157500.0,Black,1995.0,Automatic,5.0,258000000.0,Diesel,12.0
Toyota,Rush,2021.0,52500.0,Silver,1496.0,Automatic,7.0,230000000.0,Petrol,4.0
Toyota,Alphard,2013.0,77500.0,Grey,2362.0,Automatic,7.0,275000000.0,Petrol,12.0
Mitsubishi,Xpander,2019.0,67500.0,Black,1499.0,Automatic,7.0,185000000.0,Petrol,6.0
Mercedes,Benz,2015.0,22500.0,Black,2996.0,Automatic,4.0,660000000.0,Petrol,10.0
Mercedes,Benz,2006.0,107500.0,Black,2996.0,Automatic,5.0,165000000.0,Petrol,19.0
Ford,Fiesta,2013.0,67500.0,Red,1498.0,Automatic,5.0,99000000.0,Petrol,12.0
Honda,Hr,2022.0,47500.0,Grey,1497.0,Automatic,5.0,298000000.0,Petrol,3.0
Dodge,Journey,2013.0,117500.0,Grey,2360.0,Automatic,7.0,165000000.0,Petrol,12.0
Honda,Hr,2022.0,47500.0,Grey,1498.0,Automatic,5.0,298000000.0,Petrol,3.0
Jeep,Wrangler,2011.0,77500.0,Black,3777.0,Automatic,5.0,675000000.0,Petrol,14.0
Nissan,Elgrand,2014.0,127500.0,Black,2488.0,Automatic,7.0,299000000.0,Petrol,11.0
Honda,Mobilio,2014.0,127500.0,Grey,1496.0,Automatic,7.0,116000000.0,Petrol,11.0
Hyundai,H,2015.0,122500.0,Black,2497.0,Automatic,8.0,265000000.0,Diesel,10.0
Toyota,Avanza,2008.0,127500.0,Blue,1298.0,Manual,7.0,78590000.0,Petrol,17.0
Toyota,Calya,2018.0,127500.0,Black,1197.0,Automatic,7.0,99000000.0,Petrol,7.0
Kia,Rio,2017.0,62500.0,Red,1396.0,Automatic,5.0,169000000.0,Petrol,8.0
Mercedes,Benz,2016.0,92500.0,Black,2996.0,Automatic,5.0,440000000.0,Petrol,9.0
Bmw,X1,2017.0,17500.0,Black,1499.0,Automatic,5.0,388000000.0,Petrol,8.0
Mercedes,Benz,2002.0,202500.0,Black,3199.0,Automatic,5.0,125000000.0,Petrol,23.0
Peugeot,5008,2019.0,77500.0,White,1598.0,Automatic,7.0,385000000.0,Petrol,6.0
Toyota,Alphard,2019.0,47500.0,Black,2494.0,Automatic,7.0,689000000.0,Petrol,6.0
Mini,Cooper,2013.0,22500.0,Red,1598.0,Automatic,4.0,385000000.0,Petrol,12.0
Toyota,Vios,2018.0,72500.0,Silver,1496.0,Automatic,5.0,179000000.0,Petrol,7.0
Hyundai,Creta,2022.0,42500.0,Black,1497.0,Automatic,5.0,288000000.0,Petrol,3.0
Mercedes,Benz,2013.0,82500.0,White,3498.0,Automatic,4.0,485000000.0,Petrol,12.0
Toyota,Calya,2018.0,122500.0,Black,1197.0,Automatic,7.0,99000000.0,Petrol,7.0
Audi,A6,2011.0,47500.0,Black,1984.0,Automatic,5.0,195000000.0,Petrol,14.0
Chery,Omoda,2023.0,27500.0,White,1498.0,Automatic,5.0,269000000.0,Petrol,2.0
Bmw,X3,2021.0,52500.0,Black,1998.0,Automatic,5.0,545000000.0,Petrol,4.0
Honda,Brio,2021.0,57500.0,Black,1199.0,Automatic,5.0,160000000.0,Petrol,4.0
Mitsubishi,Pajero,2019.0,47500.0,Grey,2442.0,Automatic,7.0,400000000.0,Diesel,6.0
Mercedes,Benz,2019.0,27500.0,Black,1991.0,Automatic,5.0,539000000.0,Petrol,6.0
Toyota,Veloz,2022.0,32500.0,White,1496.0,Automatic,7.0,228000000.0,Petrol,3.0
Mercedes,Benz,2015.0,17500.0,Black,2996.0,Automatic,4.0,660000000.0,Petrol,10.0
Mini,Cooper,2011.0,22500.0,Red,1600.0,Automatic,4.0,385000000.0,Petrol,14.0
Mitsubishi,Pajero,2010.0,122500.0,Black,2477.0,Automatic,7.0,198000000.0,Diesel,15.0
Toyota,Land,2013.0,112500.0,Black,2693.0,Automatic,7.0,525000000.0,Petrol,12.0
Mercedes,Benz,2006.0,107500.0,Black,2996.0,Automatic,5.0,149000000.0,Petrol,19.0
Ford,Fiesta,2014.0,97500.0,Silver,1498.0,Automatic,5.0,86000000.0,Petrol,11.0
Lexus,Rx,2019.0,52500.0,Grey,1998.0,Automatic,5.0,670000000.0,Petrol,6.0
Mercedes,Benz,2002.0,202500.0,Black,3199.0,Automatic,5.0,119000000.0,Petrol,23.0
Toyota,Agya,2017.0,82500.0,Silver,998.0,Manual,5.0,90000000.0,Petrol,8.0
Daihatsu,Terios,2017.0,102500.0,White,1496.0,Automatic,7.0,136000000.0,Petrol,8.0
Mercedes,Benz,2013.0,72500.0,Silver,1796.0,Automatic,5.0,199000000.0,Petrol,12.0
Honda,Hr,2022.0,52500.0,White,1498.0,Automatic,5.0,275000000.0,Petrol,3.0
Honda,Brio,2015.0,142500.0,Red,1198.0,Automatic,5.0,110000000.0,Petrol,10.0
Mazda,Cx,2019.0,57500.0,Black,2488.0,Automatic,7.0,370000000.0,Petrol,6.0
Toyota,Alphard,2019.0,42500.0,Black,2494.0,Automatic,7.0,689000000.0,Petrol,6.0
Toyota,Camry,2010.0,217500.0,Black,2362.0,Automatic,5.0,105000000.0,Petrol,15.0
Honda,Cr,2008.0,187500.0,Black,2354.0,Automatic,5.0,95000000.0,Petrol,17.0
Toyota,Alphard,2020.0,42500.0,Black,2494.0,Automatic,7.0,670000000.0,Petrol,5.0
Toyota,Kijang,2018.0,152500.0,Grey,1998.0,Automatic,8.0,185000000.0,Petrol,7.0
Toyota,Raize,2021.0,27500.0,White,998.0,Automatic,5.0,196000000.0,Petrol,4.0
Toyota,Rush,2019.0,22500.0,Silver,1495.0,Manual,7.0,200000000.0,Petrol,6.0
Suzuki,Katana,2004.0,47500.0,Blue,1000.0,Manual,5.0,139000000.0,Petrol,21.0
Mercedes,Benz,2015.0,12500.0,Black,2996.0,Automatic,4.0,660000000.0,Petrol,10.0
Jaguar,S,2002.0,37500.0,Green,2967.0,Automatic,5.0,189000000.0,Petrol,23.0
Honda,Brio,2018.0,57500.0,Grey,1199.0,Automatic,5.0,140000000.0,Petrol,7.0
Honda,Wr,2023.0,42500.0,Black,1498.0,Automatic,5.0,215000000.0,Petrol,2.0
Mercedes,Benz,2019.0,57500.0,Black,1991.0,Automatic,5.0,400000000.0,Petrol,6.0
Honda,Cr,2022.0,17500.0,Grey,1993.0,Automatic,5.0,329900000.0,Petrol,3.0
Mercedes,Benz,2018.0,42500.0,Black,2996.0,Automatic,5.0,439000000.0,Petrol,7.0
Hyundai,Stargazer,2022.0,47500.0,Grey,1497.0,Automatic,7.0,185000000.0,Petrol,3.0
Bmw,320I,2017.0,27500.0,White,1995.0,Automatic,5.0,355000000.0,Petrol,8.0
Bmw,X3,2012.0,47500.0,White,1995.0,Automatic,5.0,295000000.0,Diesel,13.0
Honda,Br,2022.0,27500.0,Black,1498.0,Automatic,7.0,200000000.0,Petrol,3.0
Toyota,Calya,2016.0,277500.0,Red,1197.0,Manual,7.0,85000000.0,Petrol,9.0
Mazda,Biante,2014.0,92500.0,White,1997.0,Automatic,7.0,140000000.0,Petrol,11.0
Toyota,Avanza,2015.0,197500.0,Silver,1496.0,Automatic,7.0,120000000.0,Petrol,10.0
Toyota,Agya,2016.0,37500.0,Silver,998.0,Automatic,5.0,97000000.0,Petrol,9.0
Toyota,Corolla,2012.0,197500.0,Black,1798.0,Automatic,5.0,117000000.0,Petrol,13.0
Hyundai,Palisade,2022.0,67500.0,Black,2199.0,Automatic,7.0,630000000.0,Diesel,3.0
Chevrolet,Trax,2017.0,82500.0,Red,1399.0,Automatic,5.0,149000000.0,Petrol,8.0
Honda,Freed,2013.0,77500.0,White,1497.0,Automatic,7.0,149000000.0,Petrol,12.0
Mercedes,Benz,2018.0,57500.0,Black,1991.0,Automatic,5.0,470000000.0,Petrol,7.0
Toyota,Alphard,2012.0,132500.0,Black,2362.0,Automatic,7.0,222000000.0,Petrol,13.0
Honda,Hr,2023.0,17500.0,Black,1498.0,Automatic,5.0,319000000.0,Petrol,2.0
Mazda,2,2015.0,37500.0,Red,1496.0,Automatic,5.0,175000000.0,Petrol,10.0
Nissan,Teana,2014.0,147500.0,White,2488.0,Automatic,5.0,180000000.0,Petrol,11.0
Isuzu,Mu,2015.0,187500.0,Black,2499.0,Automatic,7.0,258000000.0,Diesel,10.0
Mitsubishi,Xpander,2018.0,77500.0,Black,1499.0,Automatic,7.0,185000000.0,Petrol,7.0
Ford,Fiesta,2013.0,97500.0,White,1596.0,Automatic,5.0,70000000.0,Petrol,12.0
Toyota,Avanza,2012.0,112500.0,Black,1495.0,Automatic,7.0,107000000.0,Petrol,13.0
Mazda,Cx,2021.0,12500.0,Black,1998.0,Automatic,5.0,355000000.0,Petrol,4.0
Nissan,X,2013.0,197500.0,Grey,1997.0,Manual,7.0,100000000.0,Petrol,12.0
Toyota,Kijang,2015.0,47500.0,Grey,1998.0,Manual,7.0,209000000.0,Petrol,10.0
Mitsubishi,Strada,2014.0,102500.0,Silver,2477.0,Manual,3.0,120000000.0,Diesel,11.0
Mercedes,Benz,2018.0,42500.0,White,2996.0,Automatic,5.0,595000000.0,Petrol,7.0
Daihatsu,Sigra,2023.0,37500.0,White,1197.0,Automatic,7.0,124500000.0,Petrol,2.0
Mazda,Biante,2017.0,42500.0,White,1997.0,Automatic,7.0,178000000.0,Petrol,8.0
Mitsubishi,Pajero,2022.0,47500.0,Black,2442.0,Automatic,7.0,525000000.0,Diesel,3.0
Bmw,X5,2008.0,62500.0,Grey,2996.0,Automatic,5.0,250000000.0,Petrol,17.0
Mitsubishi,Pajero,2010.0,117500.0,Black,2477.0,Automatic,7.0,198000000.0,Diesel,15.0
Honda,Mobilio,2016.0,117500.0,Silver,1496.0,Automatic,7.0,115000000.0,Petrol,9.0
Chevrolet,Captiva,2013.0,67500.0,White,1998.0,Automatic,7.0,132000000.0,Diesel,12.0
Honda,Hr,2022.0,17500.0,White,1497.0,Automatic,5.0,298000000.0,Petrol,3.0
Ford,Fiesta,2013.0,62500.0,Red,1596.0,Automatic,5.0,99000000.0,Petrol,12.0
Dodge,Journey,2013.0,112500.0,Grey,2360.0,Automatic,7.0,165000000.0,Petrol,12.0
Daihatsu,Sigra,2018.0,142500.0,Silver,998.0,Manual,7.0,87500000.0,Petrol,7.0
Toyota,Alphard,2021.0,32500.0,White,2494.0,Automatic,7.0,760000000.0,Petrol,4.0
Kia,Rio,2014.0,112500.0,Red,1396.0,Automatic,5.0,103000000.0,Petrol,11.0
Toyota,Sienta,2016.0,42500.0,Orange,1497.0,Automatic,7.0,155000000.0,Petrol,9.0
Toyota,Rush,2020.0,62500.0,Black,1495.0,Automatic,7.0,195000000.0,Petrol,5.0
Wuling,Cortez,2021.0,82500.0,White,1451.0,Automatic,7.0,115000000.0,Petrol,4.0
Kia,Seltos,2020.0,52500.0,Blue,1353.0,Automatic,5.0,230000000.0,Petrol,5.0
Mercedes,Benz,2019.0,42500.0,Black,1991.0,Automatic,5.0,550000000.0,Petrol,6.0
Toyota,Kijang,2024.0,12500.0,Silver,1987.0,Automatic,8.0,385000000.0,Petrol,1.0
Kia,Sonet,2021.0,87500.0,Black,1497.0,Automatic,5.0,185000000.0,Petrol,4.0
Daihatsu,Sigra,2017.0,137500.0,White,1197.0,Automatic,7.0,95000000.0,Petrol,8.0
Toyota,Kijang,2010.0,27500.0,Black,2494.0,Manual,8.0,199000000.0,Diesel,15.0
Mercedes,Benz,2014.0,37500.0,White,1595.0,Automatic,5.0,260000000.0,Petrol,11.0
Honda,Brio,2015.0,117500.0,Silver,1198.0,Automatic,5.0,110000000.0,Petrol,10.0
Toyota,Fortuner,2020.0,62500.0,Black,2393.0,Automatic,7.0,380000000.0,Diesel,5.0
Mercedes,Benz,2012.0,47500.0,White,1796.0,Automatic,5.0,176000000.0,Petrol,13.0
Toyota,Rush,2021.0,37500.0,Silver,1495.0,Automatic,7.0,210000000.0,Petrol,4.0
Mazda,Biante,2017.0,102500.0,White,1997.0,Automatic,7.0,205000000.0,Petrol,8.0
Mitsubishi,Pajero,2016.0,142500.0,White,2442.0,Automatic,7.0,350000000.0,Diesel,9.0
Mazda,Cx,2020.0,27000.0,Black,2488.0,Automatic,5.0,355000000.0,Petrol,5.0
Nissan,Serena,2019.0,82500.0,White,1997.0,Automatic,7.0,240000000.0,Petrol,6.0
Bmw,116I,2007.0,157500.0,Silver,1596.0,Automatic,5.0,90000000.0,Petrol,18.0
Toyota,Avanza,2024.0,17500.0,Black,1329.0,Automatic,7.0,180000000.0,Petrol,1.0
Mg,Zs,2023.0,27500.0,Red,1498.0,Automatic,5.0,240000000.0,Petrol,2.0
Toyota,Kijang,2020.0,52500.0,Black,1998.0,Automatic,7.0,290000000.0,Petrol,5.0
Wuling,Cortez,2018.0,72500.0,Silver,1798.0,Automatic,8.0,126000000.0,Petrol,7.0
Honda,Brio,2023.0,27500.0,White,1199.0,Automatic,5.0,165000000.0,Petrol,2.0
Toyota,Fortuner,2020.0,102500.0,Black,2393.0,Automatic,7.0,405000000.0,Diesel,5.0
Honda,Mobilio,2017.0,47500.0,Red,1496.0,Manual,7.0,135000000.0,Petrol,8.0
Toyota,Sienta,2017.0,97500.0,Brown,1497.0,Automatic,7.0,158000000.0,Petrol,8.0
Honda,Freed,2012.0,137500.0,White,1497.0,Automatic,7.0,112000000.0,Petrol,13.0
Suzuki,Katana,2004.0,42500.0,Blue,1000.0,Manual,5.0,139000000.0,Petrol,21.0
Land,Rover,2018.0,52500.0,Black,1999.0,Automatic,7.0,585000000.0,Petrol,7.0
Mazda,Cx,2020.0,27500.0,Black,2488.0,Automatic,5.0,355000000.0,Petrol,5.0
Daihatsu,Rocky,2023.0,2500.0,Red,998.0,Automatic,5.0,189000000.0,Petrol,2.0
Daihatsu,Gran,2023.0,7500.0,Black,1495.0,Manual,3.0,136000000.0,Petrol,2.0
Mercedes,Benz,2024.0,2500.0,Black,2925.0,Automatic,5.0,4250000000.0,Diesel,1.0
Honda,Brio,2022.0,52500.0,Black,1199.0,Automatic,5.0,137000000.0,Petrol,3.0
Toyota,Avanza,2014.0,162500.0,White,1298.0,Automatic,7.0,97000000.0,Petrol,11.0
Honda,Cr,2016.0,102500.0,Grey,2354.0,Automatic,5.0,175000000.0,Petrol,9.0
Mitsubishi,Pajero,2018.0,197500.0,Silver,2442.0,Automatic,7.0,375000000.0,Diesel,7.0
Daihatsu,Rocky,2023.0,7500.0,Red,998.0,Automatic,5.0,189000000.0,Petrol,2.0
Toyota,Avanza,2011.0,197500.0,Silver,1495.0,Manual,7.0,90000000.0,Petrol,14.0
Toyota,Calya,2018.0,257500.0,Black,1197.0,Manual,7.0,91000000.0,Petrol,7.0
Daihatsu,Sigra,2018.0,82500.0,Red,998.0,Manual,7.0,85000000.0,Petrol,7.0
