URL,Merk,Model,Harga,Tahun Produksi,Jarak Tempuh,Warna,ABS/EBD,Aspiration,Assembled,Auto parking,Aux,Bluetooth,Boot Space (litres),CD,CO2 Emission,Cruise control,Curtain Airbags,Direct Injection,Doors,Engine CC,Engine start,Front Airbags,Front Brakes,Front Rim (inches),Front Suspension,Front Thread,Front Tyre,Fuel Consumption (L/100km),Fuel Tank (litres),Fuel Type,Gear Type,Height (mm),Immobilizer,Kerb Weight (kg),Length (mm),Number of Gears,Other,Parking sensor,Peak Power (hp),Peak Torque (Nm),Radio,Rear Brakes,Rear Rim (inches),Rear Suspension,Rear Thread,Rear Tyre,Seat Capacity,Seat belts,Side Airbags,Stability control,Steering Turn,Steering Type,Top Speed (km/h),Transmission,USB,Wheel Base (mm),Width (mm),Error
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-kelapa-gading/17889253,Honda,Hr V E,200000000,2021,67500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,,Petrol,CVT with Earth Dreams Technology,1580,Engine Immobiliser,,4294,,,,120,145,Radio - Analogue,Discs,17,H-Shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-zenix-v-non-premium-color-dki-jakarta-kelapa-gading/17837723,Toyota,Kijang Innova Zenix V Non Premium Color,329000000,2022,72500,Black,,Naturally Aspirated,,,,Bluetooth,,,,,,Direct Injection,5,1998,,Airbag - Passenger,Ventilated discs,R 17,MacPherson Strut,1560,215/60 R17,,52,Petrol,CVT,1795,Engine Immobiliser,,4755,7,,Park Distance Control - Rear,174,205,,Drums,R 17,Torsion Beam,1580,215/60 R17,8,,,,,,,Automatic,,2850,1850,
https://www.carmudi.co.id/en/for-sale/toyota-camry-v-dki-jakarta-grogol/17837691,Toyota,Camry V,425000000,2021,37500,Black,,Naturally Aspirated,,,,,,,,Cruise Control,Airbags - Head for 1st Row,,4,2487,,,Ventilated Discs,,Macpherson strut,1580,235/45 R18,,60,Petrol,8 speed automatic,1445,,,4885,8,,,183,204,,Discs,,Double wishbone,1605,235/45 R18,5,,,,,Rack & Pinion,,Automatic,,2825,1840,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-g-dki-jakarta-kelapa-gading/17749010,Toyota,Kijang Innova G,175000000,2010,122500,Silver,,Turbocharged,,,,,,CD Player,,,,Fuel injection,5,2494,,,Ventilated Discs,,Double wishbone with coil spring and stabilizer,1510,205/65 R15,,55,Diesel,"4-speed automatic, Super ECT",1745,,1635,4580,4,,Park Distance Control - Rear,102,260,,Drums,,4 Link with coil spring and lateral rod,1510,205/65 R15,8,,,,,,,Automatic,,2750,1770,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-venturer-dki-jakarta-kelapa-gading/17676412,Toyota,Kijang Innova Venturer,285000000,2019,72500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,,5,1998,,Airbag - Passenger,Ventilated Discs,17,Double wishbone with coil spring and stabilizer,1540,215/55 R17,,,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,139,183,,Drums,17,4 Link with coil spring and lateral rod,1540,215/55 R17,7,,,,,,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/toyota-camry-v-dki-jakarta-grogol/17619382,Toyota,Camry V,450000000,2022,42500,Black,,Naturally Aspirated,,,,,,,,Cruise Control,Airbags - Head for 1st Row,,4,2487,,,Ventilated Discs,,MacPherson strut,1580,235/45 R18,,60,Petrol,8 speed automatic,1445,,,4885,8,,,204,25,,Discs,,Double wishbone,1605,235/45 R18,5,,,,,Rack & Pinion,,Automatic,,2825,1840,
https://www.carmudi.co.id/en/for-sale/toyota-voxy-non-premium-color-dki-jakarta-grogol/17619380,Toyota,Voxy Non Premium Color,450000000,2023,32500,Black,ABS,Naturally Aspirated,,,,,,,,Cruise Control,Airbags - Head for 1st Row,Electronic Fuel Injection (EFI),5,1986,Starter Button,,Discs,17,McPherson strut,,205/55 R17,,52,Petrol,,1855,,,4695,,,Park Distance Control - Rear,170,,Radio - Analogue,Discs,17,Torsion beam,,205/55 R17,5,,,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2850,1730,
https://www.carmudi.co.id/en/for-sale/toyota-veloz-non-premium-color-dki-jakarta-kelapa-gading/17578443,Toyota,Veloz Non Premium Color,195000000,2022,42500,Black,ABS,Naturally Aspirated,,,,,,,,Cruise Control,,Electronic Fuel Injection (EFI),5,1496,,Airbag - Passenger,,R 16,MacPherson Strut,1505,195/60 R16,,43,Petrol,5-Speed Manual,1700,Engine Immobiliser,,4475,5,,Park Distance Control - Rear,106,14,,,R 16,Torsion Beam,1500,195/60 R16,7,,,Electronic Stability Control,,,,Manual,,2750,1750,
https://www.carmudi.co.id/en/for-sale/nissan-livina-vl-dki-jakarta-kelapa-gading/17578314,Nissan,Livina Vl,188000000,2021,47500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,383,CD Player,,,,Indirect FI: Multi Point,5,1499,,Airbag - Passenger,Ventilated Discs,16,McPherson Strut with Stabilizer,1470,205/55 R16,,52,Petrol,4-speed Automatic,1700,Engine Immobiliser,1220,4510,4,Audio - Controls on Steering Column,Park Distance Control - Rear,104,141,Radio - Analogue,Drums,16,Torsion beam with stabilizer,1475,205/55 R16,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.3,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2775,1750,
https://www.carmudi.co.id/en/for-sale/honda-accord-vti-l-dki-jakarta-kelapa-gading/17470135,Honda,Accord Vti L,160000000,2014,117500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,453,CD Player,,Cruise Control,,Fuel Injection,4,2356,Starter Button,,Ventilated Discs,18,MacPherson strut,1585,235/45 R18,,65,Petrol,5AT,1465,Engine Immobiliser,1560,4870,5,,Park Distance Control - Rear,176,225,Radio - Analogue,Discs,18,"Independent Multi Link, coil spring with Stabilize",1585,235/45 R18,5,Seatbelt - Pretensioners 1st Row (Front),Airbags - Side for 1st Row,Electronic Stability Control,12.5,Rack & pinion,,Automatic,Audio - Aux Input USB Socket,2275,1850,
https://www.carmudi.co.id/en/for-sale/toyota-camry-v-dki-jakarta-grogol/17446642,Toyota,Camry V,130000000,2010,102500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,Electronic Fuel Injection (EFI),4,2362,,Airbag - Passenger,Ventilated discs,R 17,Mac pherson struts with coil spring and stabilizer,1575,215 / 55 R 17,,70,Petrol,5-speed Automatic,1470,,1500,4825,5,,,167,224,,Discs,R 17,Dual link struts with coil spring and stabilizer,1565,215 / 55 R 17,5,,,,,Rack & pinion  wirh Power streering,,Automatic,,2775,1820,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-venturer-dki-jakarta-kelapa-gading/17434420,Toyota,Kijang Innova Venturer,345000000,2022,42500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,,,,Airbags - Head for 1st Row,Fuel injection,5,1998,,,Ventilated Discs,17,Double wishbone with coil spring and stabilizer,1540,215/55 R17,,55,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,Audio - Controls on Steering Column,,139,183,,Drums,17,4 Link with coil spring and lateral road,1540,215/55 R17,7,,,Electronic Stability Control,,Power assisted rack and pinion,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/mitsubishi-pajero-sport-dakar-4x2-dki-jakarta-kelapa-gading/17433008,Mitsubishi,Pajero Sport Dakar 4X2,370000000,2019,57500,Black,ABS,Turbocharged,,,,Bluetooth,,CD Player,,,,,5,2442,,Airbag - Passenger,Ventilated discs,R 18,"Double Wishbone type, Coil Spring",,265/60  R 18,,68,Diesel,8-speed Automatic,1805,Engine Immobiliser,2600,4785,8,,,181,430,Radio - Analogue,Ventilated discs,R 18,"3 link type Rigid Axle, coil spring",,265/60  R 18,7,Seatbelt - Pretensioners 1st Row (Front),,,5.6,,,Automatic,Audio - Aux Input USB Socket,2800,1815,
https://www.carmudi.co.id/en/for-sale/hyundai-stargazer-prime-dki-jakarta-kelapa-gading/17432808,Hyundai,Stargazer Prime,210000000,2023,32500,Grey,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,,5,1497,Starter Button,,Discs,"6,5J x 16”",MacPherson Strut,,205/55R16,,,Petrol,IVT,1690,Engine Immobiliser,,4460,7,,Park Distance Control - Rear,115,15,Radio - Analogue,Drums,"6,5J x 16”",Coupled Torsion Beam Axle (CTBA),,205/55R16,7,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2780,1780,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-venturer-dki-jakarta-kelapa-gading/17209487,Toyota,Kijang Innova Venturer,285000000,2019,37500,Grey,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,,5,1998,,Airbag - Passenger,Ventilated Discs,17,Double wishbone with coil spring and stabilizer,1540,215/55 R17,,,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,139,183,,Drums,17,4 Link with coil spring and lateral rod,1540,215/55 R17,7,,,,,,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/honda-br-v-prestige-dki-jakarta-kemayoran/18064033,Honda,Br V Prestige,194000000,2021,42500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,17,MacPherson strut,1540,215 / 55 R 17,,,Petrol,Continuously Variable Transmission,1685,Engine Immobiliser,,4490,7,,Park Distance Control - Rear,121,145,Radio - Analogue,Drums,17,H-Shape Torsion Beam,1540,215 / 55 R 17,7,,Airbags - Side for 1st Row,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2700,1780,
https://www.carmudi.co.id/en/for-sale/mitsubishi-triton-exceed-double-cab-4x4-dki-jakarta-kelapa-gading/17165610,Mitsubishi,Triton Exceed Double Cab 4X4,319000000,2019,72500,Silver,ABS,Turbocharged,Locally Built,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Direct FI,4,2477,,Airbag - Passenger,Ventilated Discs,17,"Independent Wishbone, Coil Spring, Telescopic Shoc",,245/65R17,,75,Diesel,"5-Speed, Manual",1780,Engine Immobiliser,1900,5255,5,Audio - Controls on Steering Column,,178,400,Radio - Analogue,Drums,17,"Rigid Axle, Eliptic Leaf Spring, Telescopic Shock",,245/65R17,5,,,Electronic Stability Control,11.8,Rack and Pinion with Power Steering,,Manual,Audio - Aux Input USB Socket,3000,1815,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-kelapa-gading/17162370,Honda,Hr V E,168000000,2017,82500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,40,Petrol,CVT,1580,Engine Immobiliser,1226,4294,,,,120,145,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/ford-everest-xlt-4x2-dki-jakarta-kelapa-gading/17127877,Ford,Everest Xlt 4X2,200000000,2014,127500,Black,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,Direct FI,5,2499,,Airbag - Passenger,Ventilated Discs,16,Independent double wishbone,1475,245/70 R16,,70,Diesel,5-speed Automatic,1826,Engine Immobiliser,1905,5060,5,Audio - Controls on Steering Column,Park Distance Control - Rear,143,330,Radio - Analogue,Drums,16,Rigid leaf spring with stabilizer,1470,245/70 R16,7,,,,12.2,Rack and pinion,,Automatic,Audio - Aux Input USB Socket,2860,1788,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-v-dki-jakarta-kelapa-gading/17127817,Toyota,Kijang Innova V,255000000,2019,147500,Grey,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,Fuel injection,5,1998,,Airbag - Passenger,Ventilated Discs,16,Double wishbone with coil spring and stabilizer,1540,205/65 R16,,,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,139,183,,Drums,16,4 Link with coil spring and lateral rod,1540,205/65 R16,8,,,,,,,Automatic,,2750,1830,
https://www.carmudi.co.id/en/for-sale/hyundai-stargazer-prime-dki-jakarta-kelapa-gading/17118514,Hyundai,Stargazer Prime,210000000,2023,17500,Black,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,,5,1497,Starter Button,,Discs,"6,5J x 16”",MacPherson Strut,,205/55R16,,,Petrol,IVT,1690,Engine Immobiliser,,4460,7,,Park Distance Control - Rear,115,15,Radio - Analogue,Drums,"6,5J x 16”",Coupled Torsion Beam Axle (CTBA),,205/55R16,7,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2780,1780,
https://www.carmudi.co.id/en/for-sale/honda-br-v-prestige-honda-sensing-dki-jakarta-jalan-panjang/18063923,Honda,Br V Prestige Honda Sensing,224000000,2022,47500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,,,,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,17,MacPherson strut,1540,215 / 55 R 17,,,Petrol,Continuously Variable Transmission,1685,Engine Immobiliser,,4490,7,,Park Distance Control - Rear,121,145,Radio - Analogue,Drums,17,H-Shape Torsion Beam,1540,215 / 55 R 17,7,,,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2700,1780,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-s-dki-jakarta-pademangan/18063869,Honda,Hr V S,175000000,2018,87500,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Fuel Injection,5,1497,,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,,Petrol,CVT with Earth Dreams Technology,1580,Engine Immobiliser,,4294,,,,120,145,Radio - Analogue,Discs,17,H-Shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/toyota-rush-trd-sportivo-dki-jakarta-cilincing/18063641,Toyota,Rush Trd Sportivo,199000000,2021,42500,Maroon,,Naturally Aspirated,,,,Bluetooth,,CD Player,,,,Electronic Fuel Injection (EFI),5,1495,,,Discs,R 17,Mac Phearson strut with coil spring and stabiliser,1450,215/60 R 17,,,Petrol,5-speed Manual,1705,,,4435,5,,,104,136,Radio - Analogue,Drums,R 17,5 link lateral rod with coil spring and stabiliser,1460,215/60 R 17,7,,,,,electric power steering,,Manual,Audio - Aux Input USB Socket,2685,1695,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-e-dki-jakarta-cibubur/18063600,Honda,Hr V E,180000000,2017,37500,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,Cruise Control,,Fuel Injection,5,1497,Starter Button,Airbag - Passenger,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,40,Petrol,CVT,1580,Engine Immobiliser,1226,4294,,,,120,145,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/porsche-cayenne-turbo-dki-jakarta-kalideres/18063543,Porsche,Cayenne Turbo,750000000,2010,42500,White,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,670,CD Player,270,Cruise Control,Airbags - Head for 1st Row,Direct Injection,5,4806,Starter Button,,Ventilated Discs,19,double wishbone,,265/50 R 19,11.5,85,Petrol,8 speed automatic,1705,Engine Immobiliser,2170,4846,8,Audio - Controls on Steering Column,Park Distance Control - Rear,500,700,Radio - Analogue,Ventilated Discs,19,Multi-link suspension,,265/50 R 19,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,"Power-assisted, hydraulic",278,Automatic,Audio - Aux Input USB Socket,2895,2155,
https://www.carmudi.co.id/en/for-sale/honda-cr-v-prestige-dki-jakarta-cengkareng/18063536,Honda,Cr V Prestige,149000000,2013,107500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,Cruise Control,,Indirect FI: Multi Point,5,2354,,Airbag - Passenger,Ventilated Discs,18,Mcpherson strut,1565,225/60 R18,,58,Petrol,Electronic 5-speed control + grade logic control,1685,Engine Immobiliser,1530,4545,5,,,190,222,Radio - Analogue,Discs,18,Double wishbone,1565,225/60 R18,5,Seatbelt - Pretensioners 1st Row (Front),,,11.8,Rack & Pinion with power assist EPS,,Automatic,Audio - Aux Input USB Socket,2620,1820,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-turbo-rs-dki-jakarta-cibubur/18017622,Honda,Hr V Turbo Rs,322000000,2022,42500,Black,,Turbocharged,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,18,MacPherson Strut,1535,225/50 R18 95V,,,Petrol,CVT,1590,Engine Immobiliser,,4385,,,Park Distance Control - Rear,177,240,Radio - Analogue,Discs,18,H-shape torsion beam,1540,225/50 R18 95V,5,,,Electronic Stability Control,,electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/nissan-kicks-e-power-dki-jakarta-bintaro/18063471,Nissan,Kicks E Power,185000000,2020,89000,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,4,1198,Starter Button,,Ventilated Discs,17,"MacPherson Strut, Coil Spring",1520,"205/55 R17, 91V",,41,Petrol,CVT,1615,Engine Immobiliser,,4305,,Audio - Controls on Steering Column,Park Distance Control - Rear,82,103,Radio - Analogue,Discs,17,"Torsion beam, Coil Springs",1535,"205/55 R17, 91V",5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,10.2,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2620,1760,
https://www.carmudi.co.id/en/for-sale/bentley-continental-flying-spur-w12-dki-jakarta-pondok-indah/18063462,Bentley,Continental Flying Spur W12,1350000000,2012,2500,White,ABS,Turbocharged,,,,Bluetooth,475,CD Player,396,Cruise Control,,,4,5998,Starter Button,Airbag - Passenger,Ventilated Discs,19,"Independent, automatic air suspension",1623,275/40R Z19,16.6,90,Petrol,6-speed Automatic,1475,Engine Immobiliser,2440,5290,6,,,560,650,Radio - Analogue,Discs,19,"Independent, automatic air suspension",1607,275/40R Z19,5,,,Electronic Stability Control,11.8,Rack and pinion,312,Automatic,Audio - Aux Input USB Socket,3065,1916,
https://www.carmudi.co.id/en/for-sale/lexus-rx-300-f-sport-dki-jakarta-pesanggrahan/18063381,Lexus,Rx 300 F Sport,895000000,2021,17500,Black,,Turbocharged,,,,,,,,,,,5,1998,,,Ventilated Discs,20,Independent MacPherson Strut,,235/55 R20,,,Petrol,6-Speed Automatic,1690,,1890,4890,6,,,235,350,,Ventilated Discs,20,Independent Double Wishbone,,235/55 R20,5,,,,,,200,Automatic,,2790,1895,
https://www.carmudi.co.id/en/for-sale/porsche-911-turbo-s-dki-jakarta-pondok-indah/18063355,Porsche,911 Turbo S,7350000000,2023,2500,Yellow,ABS,Turbocharged,,,,Bluetooth,,,,Cruise Control,,Direct FI,2,3800,Starter Button,Airbag - Passenger,Ventilated Discs,20,McPherson strut suspension,,255/35ZR20,,63,Petrol,8-speed Porsche Doppelkupplung,1303,Engine Immobiliser,1655,4534,8,Audio - Controls on Steering Column,,640,800,Radio - Analogue,Ventilated Discs,21,Multi-link suspension,,315/30ZR21,4,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack and Pinion,330,Automatic,Audio - Aux Input USB Socket,2451,2024,
https://www.carmudi.co.id/en/for-sale/daihatsu-ayla-r-dki-jakarta-cempaka-putih/18063169,Daihatsu,Ayla R,113000000,2019,67500,White,,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,,,,5,1197,,Airbag - Passenger,Ventilated Discs,14,Mac Phearson strut dengan per keong and stabiliser,1420,175/65 R 14,,33,Petrol,4-speed Automatic,1520,Engine Immobiliser,880,3660,4,,,88,108,Radio - Analogue,Drums,14,semi independent Torsion axle beam dengan per keon,1415,175/65 R 14,5,Seatbelt - Pretensioners 1st Row (Front),,,9,Rack & pinion dengan electric power steering,,Automatic,Audio - Aux Input USB Socket,2450,1600,
https://www.carmudi.co.id/en/for-sale/nissan-kicks-e-power-dki-jakarta-bintaro/18063001,Nissan,Kicks E Power,185000000,2020,81000,White,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,4,1198,Starter Button,,Ventilated Discs,17,"MacPherson Strut, Coil Spring",1520,"205/55 R17, 91V",,41,Petrol,CVT,1615,Engine Immobiliser,,4305,,Audio - Controls on Steering Column,Park Distance Control - Rear,82,103,Radio - Analogue,Discs,17,"Torsion beam, Coil Springs",1535,"205/55 R17, 91V",5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,10.2,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2620,1760,
https://www.carmudi.co.id/en/for-sale/honda-brio-satya-e-dki-jakarta-kebon-jeruk/18062823,Honda,Brio Satya E,154000000,2023,32500,Green,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,,,Indirect FI: Multi Point,5,1199,,Airbag - Passenger,Ventilated Discs,14,MacPherson Strut,1480,175/65 R14,,35,Petrol,CVT with Earth Dreams Technology,1485,Engine Immobiliser,,3795,,,,90,110,Radio - Analogue,Drums,14,H-Shape Torsion Beam,1465,175/65 R14,5,Seatbelt - Pretensioners 1st Row (Front),,,,Rack and Pinion with Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2405,1680,
https://www.carmudi.co.id/en/for-sale/bmw-520i-dki-jakarta-menteng-dalam/18062762,Bmw,520I,579000000,2020,47500,Black,ABS,Turbocharged,Official Import,,,Bluetooth,,,141,Cruise Control,Airbags - Head for 1st Row,Direct FI,4,1998,Starter Button,,Ventilated discs,18,Adaptive M suspension,,245/45 R18,,68,Petrol,8-Speed Steptronic Sport transmission,1479,Engine Immobiliser,,4936,8,,Park Distance Control - Rear,184,290,Radio - Analogue,Ventilated discs,18,Adaptive M suspension,,245/45 R18,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack and pinion,235,Automatic,Audio - Aux Input USB Socket,2975,1868,
